0	0	1
0	1	1
0	2	1
0	3	1
0	4	1
1	5	1
1	6	1
1	7	1
1	8	1
1	9	1
2	10	1
2	11	1
2	12	1
2	13	1
2	14	1
2	15	1
2	16	1
2	17	1
2	18	1
2	19	1
2	20	1
2	21	1
2	22	1
2	23	1
2	24	1
2	25	1
2	26	1
2	27	1
2	28	1
2	29	1
2	30	1
2	31	1
2	32	1
2	33	1
2	34	1
2	35	1
2	36	1
2	37	1
2	38	1
2	39	1
2	40	1
2	41	1
2	42	1
2	43	1
2	44	1
2	45	1
2	46	1
2	47	1
2	48	1
2	49	1
2	50	1
2	51	1
2	52	1
2	53	1
2	54	1
2	55	1
2	56	1
2	57	1
2	58	1
2	59	1
2	60	1
2	61	1
2	62	1
2	63	1
2	64	1
2	65	1
2	66	1
2	67	1
2	68	1
2	69	1
2	70	1
2	71	1
2	72	1
2	73	1
2	74	1
2	75	1
2	76	1
2	77	1
2	78	1
2	79	1
2	80	1
2	81	1
2	82	1
2	83	1
2	84	1
2	85	1
2	86	1
2	87	1
2	88	1
2	89	1
2	90	1
2	91	1
2	92	1
2	93	1
2	94	1
2	95	1
2	96	1
2	97	1
2	98	1
2	99	1
2	100	1
2	101	1
2	102	1
2	103	1
2	104	1
2	105	1
2	106	1
2	107	1
2	108	1
2	109	1
2	110	1
2	111	1
2	112	1
2	113	1
2	114	1
2	115	1
2	116	1
2	117	1
3	118	1
3	119	1
3	120	1
3	121	1
3	122	1
3	123	1
3	124	1
3	125	1
3	126	1
4	127	1
4	128	1
4	129	1
4	130	1
4	131	1
4	132	1
4	133	1
4	134	1
4	135	1
4	136	1
4	137	1
5	138	1
5	137	1
5	139	1
5	140	1
5	141	1
6	142	1
6	143	1
6	144	1
6	145	1
6	146	1
6	147	1
6	148	1
6	149	1
6	150	1
6	151	1
6	152	1
6	153	1
6	154	1
6	137	1
7	155	1
7	156	1
7	157	1
7	158	1
7	159	1
7	160	1
7	161	1
7	137	1
7	162	1
8	163	1
8	164	1
8	165	1
8	166	1
