0	0	1
0	1	1
0	2	1
0	3	1
1	4	1
1	5	1
1	6	1
1	7	1
2	8	1
2	9	1
2	10	1
2	11	1
3	12	1
3	13	1
3	14	1
3	15	1
3	16	1
4	17	1
4	18	1
4	19	1
4	20	1
4	21	1
5	22	1
5	23	1
5	24	1
5	25	1
5	26	1
5	27	1
6	28	1
6	29	1
6	30	1
6	31	1
6	32	1
7	33	1
7	34	1
7	35	1
7	36	1
7	37	1
8	38	1
8	39	1
8	40	1
8	41	1
9	42	1
9	43	1
9	44	1
9	45	1
9	46	1
10	47	1
10	48	1
10	49	1
10	50	1
10	51	1
10	52	1
10	53	1
11	54	1
11	55	1
11	56	1
11	57	1
12	58	1
12	59	1
12	60	1
12	61	1
12	62	1
12	63	1
12	64	1
12	65	1
13	66	1
13	67	1
13	68	1
13	69	1
13	70	1
13	71	1
13	72	1
13	73	1
13	74	1
13	75	1
13	76	1
14	77	1
14	78	1
14	79	1
14	80	1
14	81	1
14	82	1
14	83	1
14	68	1
15	84	1
15	85	1
15	86	1
15	87	1
15	88	1
15	89	1
16	90	1
16	91	1
16	92	1
16	93	1
16	94	1
16	95	1
16	96	1
16	97	1
16	98	1
17	99	1
17	100	1
17	101	1
17	102	1
18	103	1
18	104	1
18	105	1
18	106	1
19	107	1
19	108	1
19	109	1
19	110	1
19	111	1
20	112	1
20	113	1
20	114	1
20	115	1
20	116	1
20	117	1
20	118	1
20	119	1
20	120	1
21	121	1
21	122	1
21	123	1
21	124	1
22	125	1
22	126	1
22	127	1
22	128	1
22	129	1
22	130	1
22	131	1
23	132	1
23	133	1
23	134	1
23	135	1
24	136	1
24	137	1
24	138	1
24	139	1
24	140	1
24	141	1
24	142	1
25	143	1
25	144	1
25	145	1
25	146	1
25	147	1
25	148	1
25	149	1
25	150	1
25	151	1
25	152	1
25	153	1
25	154	1
25	155	1
25	156	1
25	157	1
25	158	1
26	159	1
26	160	1
26	161	1
26	162	1
26	163	1
27	164	1
27	165	1
27	166	1
27	167	1
27	168	1
